,movie_id,title,genres,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
219,movie_222,Circle of Friends (1995),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
220,movie_223,Clerks (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,movie_224,Don Juan DeMarco (1995),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
222,movie_225,Disclosure (1994),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
223,movie_226,Dream Man (1995),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,movie_227,Drop Zone (1994),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,movie_228,Destiny Turns on the Radio (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,movie_229,Death and the Maiden (1994),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
227,movie_230,Dolores Claiborne (1994),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
228,movie_231,Dumb & Dumber (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229,movie_232,Eat Drink Man Woman (1994),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
230,movie_233,Exotica (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,movie_234,Exit to Eden (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232,movie_235,Ed Wood (1994),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
233,movie_236,French Kiss (1995),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
234,movie_237,Forget Paris (1995),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
235,movie_238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,movie_239,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
237,movie_240,Hideaway (1995),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238,movie_241,Fluke (1995),Children's|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239,movie_242,Farinelli: il castrato (1994),Drama|Musical,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
240,movie_243,Gordy (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,movie_244,Gumby: The Movie (1995),Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,movie_245,"Glass Shield, The (1994)",Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
243,movie_246,Hoop Dreams (1994),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
244,movie_247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
245,movie_248,Houseguest (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,movie_249,Immortal Beloved (1994),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
247,movie_250,Heavyweights (1994),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,movie_251,"Hunted, The (1995)",Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,movie_252,I.Q. (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
250,movie_253,Interview with the Vampire (1994),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
251,movie_254,Jefferson in Paris (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,movie_255,"Jerky Boys, The (1994)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,movie_256,Junior (1994),Comedy|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
254,movie_257,Just Cause (1995),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
255,movie_258,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
256,movie_259,Kiss of Death (1995),Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
257,movie_260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
258,movie_261,Little Women (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,movie_262,"Little Princess, A (1995)",Children's|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,movie_263,Ladybird Ladybird (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,movie_264,"Enfer, L' (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,movie_265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
263,movie_266,Legends of the Fall (1994),Drama|Romance|War|Western,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
264,movie_267,Major Payne (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265,movie_268,Little Odessa (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,movie_269,My Crazy Life (Mi vida loca) (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,movie_270,Love Affair (1994),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
268,movie_271,Losing Isaiah (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,movie_272,"Madness of King George, The (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,movie_273,Mary Shelley's Frankenstein (1994),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
271,movie_274,Man of the House (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272,movie_275,Mixed Nuts (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,movie_276,Milk Money (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
274,movie_277,Miracle on 34th Street (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275,movie_278,Miami Rhapsody (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,movie_279,My Family (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
277,movie_280,Murder in the First (1995),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
278,movie_281,Nobody's Fool (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,movie_282,Nell (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,movie_283,New Jersey Drive (1995),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
281,movie_284,New York Cop (1996),Action|Crime,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
282,movie_285,Beyond Bedlam (1993),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
283,movie_286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
284,movie_287,Nina Takes a Lover (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
285,movie_288,Natural Born Killers (1994),Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
286,movie_289,Only You (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
287,movie_290,Once Were Warriors (1994),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
288,movie_291,Poison Ivy II (1995),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289,movie_292,Outbreak (1995),Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
290,movie_293,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
291,movie_294,"Perez Family, The (1995)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
292,movie_295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
293,movie_296,Pulp Fiction (1994),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
294,movie_297,Panther (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295,movie_298,Pushing Hands (1992),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296,movie_299,Priest (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
297,movie_300,Quiz Show (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298,movie_301,Picture Bride (1995),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
299,movie_302,Queen Margot (La Reine Margot) (1994),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
300,movie_303,"Quick and the Dead, The (1995)",Action|Adventure|Western,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,movie_304,Roommates (1995),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
302,movie_305,Ready to Wear (Pret-A-Porter) (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,movie_306,Three Colors: Red (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
304,movie_307,Three Colors: Blue (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305,movie_308,Three Colors: White (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
306,movie_309,"Red Firecracker, Green Firecracker (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307,movie_310,Rent-a-Kid (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,movie_311,Relative Fear (1994),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
309,movie_312,Stuart Saves His Family (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310,movie_313,"Swan Princess, The (1994)",Animation|Children's,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,movie_314,"Secret of Roan Inish, The (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
312,movie_315,"Specialist, The (1994)",Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,movie_316,Stargate (1994),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
314,movie_317,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
315,movie_318,"Shawshank Redemption, The (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316,movie_319,Shallow Grave (1994),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
317,movie_320,Suture (1993),Film-Noir|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
318,movie_321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,movie_322,Swimming with Sharks (1995),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
320,movie_324,"Sum of Us, The (1994)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321,movie_325,National Lampoon's Senior Trip (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,movie_326,To Live (Huozhe) (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
323,movie_327,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
324,movie_328,Tales From the Crypt Presents: Demon Knight (1995),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325,movie_329,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
326,movie_330,Tales from the Hood (1995),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
327,movie_331,Tom & Viv (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328,movie_332,Village of the Damned (1995),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
329,movie_333,Tommy Boy (1995),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330,movie_334,Vanya on 42nd Street (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331,movie_335,"Underneath, The (1995)",Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
332,movie_336,"Walking Dead, The (1995)",Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
333,movie_337,What's Eating Gilbert Grape (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
334,movie_338,Virtuosity (1995),Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
335,movie_339,While You Were Sleeping (1995),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
336,movie_340,"War, The (1994)",Adventure|Drama,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337,movie_341,Double Happiness (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338,movie_342,Muriel's Wedding (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
339,movie_343,"Baby-Sitters Club, The (1995)",Children's,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,movie_344,Ace Ventura: Pet Detective (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341,movie_345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
342,movie_346,Backbeat (1993),Drama|Musical,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
343,movie_347,Bitter Moon (1992),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
344,movie_348,Bullets Over Broadway (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,movie_349,Clear and Present Danger (1994),Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
346,movie_350,"Client, The (1994)",Drama|Mystery|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
347,movie_351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
348,movie_352,Crooklyn (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,movie_353,"Crow, The (1994)",Action|Romance|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
350,movie_354,Cobb (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
351,movie_355,"Flintstones, The (1994)",Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
352,movie_356,Forrest Gump (1994),Comedy|Romance|War,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
353,movie_357,Four Weddings and a Funeral (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
354,movie_358,Higher Learning (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355,movie_359,I Like It Like That (1994),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
356,movie_360,I Love Trouble (1994),Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,movie_361,It Could Happen to You (1994),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
358,movie_362,"Jungle Book, The (1994)",Adventure|Children's|Romance,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
359,movie_363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,movie_364,"Lion King, The (1994)",Animation|Children's|Musical,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
361,movie_365,Little Buddha (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
362,movie_366,Wes Craven's New Nightmare (1994),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
363,movie_367,"Mask, The (1994)",Comedy|Crime|Fantasy,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
364,movie_368,Maverick (1994),Action|Comedy|Western,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
365,movie_369,Mrs. Parker and the Vicious Circle (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366,movie_370,Naked Gun 33 1/3: The Final Insult (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
367,movie_371,"Paper, The (1994)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
368,movie_372,Reality Bites (1994),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
369,movie_373,Red Rock West (1992),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
370,movie_374,Richie Rich (1994),Children's|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,movie_375,Safe Passage (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,movie_376,"River Wild, The (1994)",Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
373,movie_377,Speed (1994),Action|Romance|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
374,movie_378,Speechless (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
375,movie_379,Timecop (1994),Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
376,movie_380,True Lies (1994),Action|Adventure|Comedy|Romance,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
377,movie_381,When a Man Loves a Woman (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378,movie_382,Wolf (1994),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
379,movie_383,Wyatt Earp (1994),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380,movie_384,Bad Company (1995),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,movie_385,"Man of No Importance, A (1994)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382,movie_386,S.F.W. (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
383,movie_387,"Low Down Dirty Shame, A (1994)",Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,movie_388,Boys Life (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,movie_389,"Colonel Chabert, Le (1994)",Drama|Romance|War,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
386,movie_390,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
387,movie_391,Jason's Lyric (1994),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
388,movie_392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,movie_393,Street Fighter (1994),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,movie_394,Coldblooded (1995),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,movie_395,Desert Winds (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
392,movie_396,Fall Time (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
393,movie_397,"Fear, The (1995)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
394,movie_398,Frank and Ollie (1995),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
395,movie_399,Girl in the Cadillac (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
396,movie_400,Homage (1995),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
397,movie_401,Mirage (1995),Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
398,movie_402,Open Season (1996),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
399,movie_403,Two Crimes (1995),Comedy|Crime|Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
400,movie_404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401,movie_405,Highlander III: The Sorcerer (1994),Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
402,movie_406,Federal Hill (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
403,movie_407,In the Mouth of Madness (1995),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
404,movie_408,8 Seconds (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
405,movie_409,Above the Rim (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
406,movie_410,Addams Family Values (1993),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407,movie_411,You So Crazy (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,movie_412,"Age of Innocence, The (1993)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409,movie_413,Airheads (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410,movie_414,"Air Up There, The (1994)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,movie_415,Another Stakeout (1993),Comedy|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
412,movie_416,Bad Girls (1994),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
413,movie_417,Barcelona (1994),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
414,movie_418,Being Human (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415,movie_419,"Beverly Hillbillies, The (1993)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,movie_420,Beverly Hills Cop III (1994),Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
417,movie_421,Black Beauty (1994),Adventure|Children's,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,movie_422,Blink (1994),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
419,movie_423,Blown Away (1994),Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
420,movie_424,Blue Chips (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
421,movie_425,Blue Sky (1994),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
422,movie_426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
423,movie_427,Boxing Helena (1993),Mystery|Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
424,movie_428,"Bronx Tale, A (1993)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425,movie_429,Cabin Boy (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,movie_430,Calendar Girl (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
427,movie_431,Carlito's Way (1993),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
428,movie_432,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
429,movie_433,Clean Slate (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,movie_434,Cliffhanger (1993),Action|Adventure|Crime,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431,movie_435,Coneheads (1993),Comedy|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
432,movie_436,Color of Night (1994),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
433,movie_437,Cops and Robbersons (1994),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,movie_438,"Cowboy Way, The (1994)",Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
435,movie_439,Dangerous Game (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
436,movie_440,Dave (1993),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
437,movie_441,Dazed and Confused (1993),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438,movie_442,Demolition Man (1993),Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
